id,news_url,title,tweet_ids
26,https://aosfatos.org/noticias/e-falso-que-militar-preso-por-transportar-cocaina-em-aviao-da-fab-seja-filiado-ao-psl/,"Sargento Manoel Silva Rodrigues da comitiva do bozo, preso pelo tráfico de drogas na Espanha, é pastor evangélico filiado ao PSL.",1144317844919914496	1144288857158033410	1144276004078333953	1144265845734092801	1144265741451046913	1144263958347620357	1144262763893665792	1144244342401507328	1144233924610203648	1144233778455425024
27,https://aosfatos.org/noticias/militar-preso-por-transportar-cocaina-em-aviao-da-fab-nao-e-filiado-ao-pt/,Militar preso da FAB. O militar detido por drogas é filiado ao PT. Pronto! Resolvido o mistério.,1145696891063144448	1144668789725962240	1144594018438930433	1144560300068343808	1144439701279072257	1144308884930252800	1144299015594500096	1144237741678452737	1144228490985783297	1144166501789896706
28,https://aosfatos.org/noticias/e-falso-que-flordelis-ganha-255-salarios-minimos-por-ter-adotado-51-criancas/,Olha o motivo porque a deputada Flordelis adotou mais de 50 crianças e todas maiores de 12 anos....5 salários pra casa uma das 51 crianças. Entenderam o aparelhamento da esquerda Tirem suas conclusões.,1143862137162555392
29,https://aosfatos.org/noticias/nao-ha-fontes-que-provem-existencia-de-audio-em-que-moro-xinga-bolsonaro/,"Em áudio, Moro diz: será esse imbecil o presidente Dallagnol responde: infelizmente esta ameba é a nossa única escolha [o Bozo].",1143926674771386369	1143591887208665088	1143334691845615617	1143225470697316352	1143181697837621251	1143096365557399552	1143010281922203648	1142984569278337029	1142976176245415936	1142960996031614976
30,https://aosfatos.org/noticias/lula-nao-sugeriu-assassinato-de-palocci-em-audio-gravacao-e-falsa/,BOMBSTICO! GRAMPO REVELA QUE LULA QUERIA O ASSASSINATO DE PALOCCI NA PRISO udio é verdadeiro!,
31,https://aosfatos.org/noticias/senador-contarato-nao-disse-que-lava-jato-deveria-ser-anulada/,"A Lava Jato é uma árvore podre e deve ser anulada. Todos os julgamentos e condenações, afirmou o Senador da Rede.",
32,https://aosfatos.org/noticias/e-falso-que-acm-morreu-em-acidente-de-helicoptero-apos-criticar-lula/,"ACM morreu em Julho de 2007, em um acidente de helicóptero. Poucas semanas antes fez um pronunciamento na tribuna do Senado, em plena vigência do 2 mandato de Lula, que até hoje não havia sido divulgado. Veja o que ele disse",1239187470912233472	1239000380417212416	1238789909818867713	1238125757324496896	1237779394602680320	1237756411934838785	1237737951217561602	1237731485022633984	1237584344979365890	1237549803644448771
33,https://aosfatos.org/noticias/video-que-mostra-carro-atacado-por-manifestantes-nao-e-da-greve-geral/,"Manifestação pacífica e democrática do PT, PSOL, CUT #sqn.",
34,https://aosfatos.org/noticias/e-falso-que-governador-do-maranhao-trocou-bandeira-nacional-pela-comunista/,Governador do estado do Maranhão substitui a bandeira nacional pela bandeira do partido comunista.,
35,https://aosfatos.org/noticias/e-falso-que-manifestante-esfaqueou-policial-durante-greve-geral-em-sp/,"Policial é esfaqueada por grevista pró-LulaManifestante esquerdista agride PM feminina com uma facada no pescoçoManifestação em São Paulo, baderneiro ataca policial com uma faca e atinge o pescoço, a policial passa bem. O vagabundo foi abatido.",
36,https://aosfatos.org/noticias/onu-nao-previu-implantacao-de-chips-em-toda-a-humanidade-ate-2030/,ONU prevê que toda a humanidade seja chipada até 2030 e quem recusar será excluído da sociedade,1228377997377515526	1140583572589436928	1140582122333384704	1139622000941551616	1139467123284226049	1138156340298338305	1137705173575524352	1137607244219129857	1137495399525052416	1134917485688512513
37,https://aosfatos.org/noticias/mulheres-acusadas-de-matar-menino-nao-foram-soltas-por-comite-de-direitos-humanos/,"Comitê de Direitos Humanos manda soltar lésbicas que esquartejaram o menino Rhuan, de nove anos",1139984384868700166	1139608090767167488	1139588977390968833	1139486200279031809	1139468662677659648	1139356756734304258	1139329434035638272	1139312490607796225	1139173005307912192	1139171421517688833
38,https://aosfatos.org/noticias/e-falso-que-bolsonaro-autorizou-execucao-de-divida-bilionaria-da-rede-globo/,Bolsonaro autoriza Execução da dívida da Globo de mais de R$ 1 Bilhão de impostos sonegados,1220120774708801536	1196070769333358595	1189708202910343169	1170320357338877952	1168960515521024001	1163058953456115712	1162938742602194945	1162283666514403329	1161940007101304832	1161294317958422529
39,https://aosfatos.org/noticias/telegram-nao-disse-que-hackers-alteraram-mensagens-vazadas-da-lava-jato/,"Urgente! A invasão já seria crime, agora o Telegram confirma que o texto divulgado foi manipulado. Atitudes imediatas, tirar o site do ar e prender Glenn Greenwald!",
40,https://aosfatos.org/noticias/oab-nao-protege-sigilos-telefonico-e-bancario-de-adelio-bispo/,Adelio Bispo: o único brasileiro cujo sigilo telefônicobancário é protegido pela OAB,
41,https://aosfatos.org/noticias/e-falso-que-funcionario-registrou-presenca-de-deputados-ausentes-na-camara/,Funcionário do Congresso registrando a presença dos deputados que não foram trabalhar,1235670921131814919	1230548606203002880	1229472550222258177	1228666108254806017	1227608954060115968	1227542463268691968	1227370479184424960	1226671920780840960	1226658129699536896	1226487932632039426
42,https://aosfatos.org/noticias/orcamento-da-educacao-no-governo-bolsonaro-nao-e-o-maior-da-historia/,Portal Transparência mostra que gestão Bolsonaro tem o maior orçamento para educação da história,1200928453412954112	1194317743761301505	1182048082449649670	1156723812928557056	1147512944416178177	1144004839233527809	1143487047786737664	1138448571731259395	1138253025481494528	1137893976651063297
43,https://aosfatos.org/noticias/e-falsa-conversa-em-que-moro-pede-dallagnol-que-barre-candidatura-de-haddad/,"Nosso problema é outro, o Haddad, este vai ganhar força, vocês não conseguem fazer algo para impedir a candidatura",1138147976638021632
44,https://aosfatos.org/noticias/glenn-greenwald-e-david-miranda-nao-foram-acusados-de-atentar-contra-seguranca-do-reino-unido/,Ele [Glenn Greenwald] e seu par sexual David Miranda - PSOL são acusados de atentar contra a segurança pública do Reino Unido.,1140032387809607680	1138117934767886338	1138050141343105025	1138036944963801089	1137952218873835521	1137951971749564417	1137945197369810944	1137944280889212929
45,https://aosfatos.org/noticias/nao-e-verdade-que-governo-bolsonaro-cortou-metade-das-verbas-do-fundeb/,Bolsonaro corta metade do Fundeb e professores terão salários reduzidos,1136505734320054273	1136153264125296640	1136043448828436480	1135779394654494720	1135738750762455040	1135682216456073216	1135638818596577280	1135635641365147648	1134230529497341954	1133941367611244544
46,https://aosfatos.org/noticias/post-usa-dados-errados-para-dizer-que-reforma-da-previdencia-e-desnecessaria/,"Déficit Previdência: R$ 149,7 bilhões. Dívidas de grandes empresas com o INSS - R$ 426,07 bilhões. A culpa é do trabalhador",
47,https://aosfatos.org/noticias/foto-de-keanu-reeves-rodeado-de-gatos-e-montagem/,Ator americano Keanu Reeves salva gatos da eutanásia,1143753431519248384	1136088102324310016	1136007518881234947	1136002932606930945	1135995371828719616	1135950959815925762	1135937970647814145	1135901304461680641	1135897552014983168	1135882620808630274
48,https://aosfatos.org/noticias/e-falso-que-ciro-gomes-disse-que-apoia-bolsonaro-e-que-esquerda-atrasa-o-pais/,Ciro Gomes choca o Brasil: Reconheço que a esquerda e o centrão querem atrasar este país. A partir de hoje estou com Bolsonaro.,
49,https://aosfatos.org/noticias/foto-de-marcha-lula-livre-de-2018-e-compartilhada-como-se-fosse-de-manifestacao-pela-educacao/,"Resumo das manifestações de hoje: 1% educação, 4% maconha, 5% Não sabem porque estão ali, 90% Lula livre.",1134416517452500992	1134272676011356162	1134264960614326272	1134263287569424384	1134260668369121280	1134258229612097537	1134252326653485057	1134251563944468481	1134234611364630530	1134234220962963456
50,https://aosfatos.org/noticias/bolsonaro-nao-disse-que-filho-de-pobre-tem-tara-por-fazer-faculdade/,"Eu, Jair Messias Bolsonaro, digo: filho de pobre tem tara por fazer faculdade. Se não tem dinheiro pra pagar, não venha dar despesa para o governo. Faça outra coisa da vida",
51,https://aosfatos.org/noticias/foto-de-manifestante-que-pede-o-fim-das-universidades-retrata-encenacao-de-youtuber/,Da série Bolsominions têm transtornos mentais.,1136755851199471617	1131244483943780353	1131029140491112448	1131029086401433600	1130930702583775232	1130627940734181376	1130517974929072128
52,https://aosfatos.org/noticias/fotos-de-erros-em-cartazes-de-manifestantes-pro-governo-sao-montagens/,"Presidente, sua onestidade me basta.",1104845218334076928
53,https://aosfatos.org/noticias/montagem-insere-frases-falsas-em-cartazes-de-manifestantes-pro-bolsonaro/,"Apoiamos: o fim da Previdência e do Ensino Universitário! A entrega da EMBRAER, da Petrobras, do BB, CEF, Correios etc.",
54,https://aosfatos.org/noticias/e-montagem-foto-de-erros-ortograficos-em-cartaz-de-manifestante-governista/,Sou há favor dos corte na educassão governo já investi muinto.,
55,https://aosfatos.org/noticias/fotos-de-manifestacoes-antigas-viralizam-como-se-fossem-de-atos-pro-governo/,O Brasil é do povo brasileiro.,1239960874619731968	1239960577822384128	1239958957034258440	1239958849806667776	1239958517240549382	1239958367369482240	1239957229589147649	1239957045740109824	1239956489747529731	1239956043586830344
56,https://aosfatos.org/noticias/cartaz-pro-bolsonaro-nao-usou-forca-em-vez-de-forca-imagem-foi-editada/,"&#39;Sabemos que não é fácil, mas estamos com vocês. Forca!&#39;",
57,https://aosfatos.org/noticias/imagem-de-protesto-pelo-impeachment-circula-como-se-fosse-de-ato-por-bolsonaro/,Essa vai pra esquerdalha que diz que tem eleitor do Bolsonaro arrependido. Será,
58,https://aosfatos.org/noticias/fotos-de-2018-sao-atribuidas-em-posts-manifestacao-pro-bolsonaro-de-domingo/,#BrasilNasRuas. Vitória-ES agora há pouco. Capixabas mostrando os canalhas de sempre que eles não impedirão a reconstrução do país.,
59,https://aosfatos.org/noticias/e-montagem-post-em-que-paulo-pimenta-chama-nordestinos-de-porcos/,"Ao ver pessoas aplaudindo Bolsonaro no Nordeste, me lembrei daquelas frases que diz, você pode dar banho no porco deixar ele limpinho que sempre ele vai querer voltar para a lama.",
60,https://aosfatos.org/noticias/bolsonaro-nao-assinou-decreto-que-proibe-consumo-de-drogas-em-universidades/,Bolsonaro assina decreto que proíbe drogas em universidades e choca alunos.,1137749926841061376	1132721324026138624	1132602670802526210	1132599938783895552	1132596435390795782	1132594039340064769	1132474876491698176	1132442338381504512	1131205914470604800	1130876079609143296
61,https://aosfatos.org/noticias/e-falso-que-filho-de-motorista-de-marielle-nao-tem-direito-pensao/,A filha de Marielle vai ganhar pensão até seus 21 anos. E o filho do motorista Não!,1109562750123028480	1109516369916280832	1109326479194816514
62,https://aosfatos.org/noticias/montagem-engana-ao-mostrar-bolsonaro-em-museu-vendo-video-de-lula/,Melhor do dia! O #idiota inútil #BOLSONARO assistiu no Museu de Dallas imagem do melhor #Presidente do #Brasil: #LULA...olha a cara dele e do #PauloGuedes de inveja e despeito,1130568263539331072
63,https://aosfatos.org/noticias/nao-e-verdade-que-time-publicou-charge-em-que-bolsonaro-defende-brasil-do-socialismo/,Charge publicada na revista americana Time. E de longe a melhor expressão que já vi sobre a nossa situação atual. Parabéns ao criador.,1238996369651707907	1235368907952787456	1220017518024237065	1207554831864467457	1207544921265246209	1192965984560328705	1192177840013357057	1188232616694169600	1183149422382845953	1180423582977015811
64,https://aosfatos.org/noticias/e-falso-que-policiais-de-12-estados-farao-paralisacao-no-dia-26-em-apoio-bolsonaro/,Policiais de 12 estados diz que vão parar em apoio à Bolsonaro.,1131757816916660225	1130850035732639746	1130583311800258563	1130533649051541504	1130517622414598151	1130515216536670210	1130505324870414336	1130489141957992450	1130477662068252674	1130470814825025536
65,https://aosfatos.org/noticias/moro-nao-disse-que-manifestacoes-sao-de-meia-duzia-de-estudantes-despreparados/,Sérgio Moro: Meia dúzia de estudantes despreparados não vão atrapalhar o governo.,1128965426044645376
66,https://aosfatos.org/noticias/meme-que-critica-manifestacoes-pela-educacao-usa-fotos-de-protestos-antigos/,"Motivos da greve: 60% Lula livre, 20% lacrar, 19% baderna e 1% corte de verbas.",1129460797690789890
67,https://aosfatos.org/noticias/foto-de-faixa-com-fora-bolsonaro-e-liberdade-para-lula-de-marco-nao-de-ato-pela-educacao/,A Greve da Educação tem dois objetivos: Gritar: FORA BOLSONARO E LULA LIVRE.,1128794274911412224	1128783383528640512	1128740325487521795	1128725034699247617
68,https://aosfatos.org/noticias/foto-de-ato-pro-dilma-em-2016-circula-como-se-fosse-de-protesto-contra-cortes-na-educacao/,O fardamento das universidades públicas.,
69,https://aosfatos.org/noticias/damares-nao-revogara-lei-maria-da-penha-nem-disse-que-texto-e-do-diabo/,"Por pressão da bancada evangélica, Lei Maria da Penha será revogada pela Ministra Damares.",1129008598246232065
70,https://aosfatos.org/noticias/e-falso-que-novo-filme-da-disney-mostra-branca-de-neve-e-anna-se-beijando/,"Essa imagens são de um filme novo da Disney para crianças, vamos ficar ligados, envie nos grupos do WhatsApp e seus amigos no face para alertar as famílias.",786060103132835840
71,https://aosfatos.org/noticias/lula-nao-recebeu-visita-de-falso-padre-foto-e-de-prisao-realizada-em-2007/,"O PT é tão sacana, que até o padre que foi visitar Lula era falso! Kkkk FALSO PADRE DETIDO DEPOIS DE VISITAR LULA. Ninguém ainda explicou quais as verdadeiras intenções do falso padre que entrou para visitar Lula; Rubens Miguel da Silva, de 27 anos, que já foi preso anteriormente por tráfico e por agredir dois Oficiais da Reserva em frente ao Clube Militar, tem registradas, apenas em 2018, vinte e quatro viagens internacionais para Cuba e Venezuela!",1157039262031929344	1154365773214826497	1152289339277217792	1151222369123332098	1151105747696214016	1150924789969649664	1150128315077804032	1126153272593719299	1125062403803185153	1124129826544209921
72,https://aosfatos.org/noticias/haddad-nao-disse-que-maduro-e-exemplo-e-inspiracao/,"Fernando Haddad: Maduro, para mim, é um exemplo e inspiração. Há problemas na Venezuela Há. Mas a culpa é da oposição que não colabora.",
73,https://aosfatos.org/noticias/nao-e-verdade-que-alunos-de-universidade-federal-criaram-atelie-de-arte-anal/,Alunos de uma universidade federal criam ateliê de arte anal. Não quero nem imaginar como ele colocou essa tinta aí,
74,https://aosfatos.org/noticias/foto-de-muher-segurando-pilha-de-pinos-de-cocaina-nao-foi-tirada-na-ufes/,"Aos mal informados, isto é uma mostra de uma pequena quantidade de pinos de crack e cocaína recolhidos na área da Universidade Federal do Espírito Santo. Será que alguém ainda acha que as atitudes do governo são um &#39;equívoco&#39;",1131116259783970816	1130551903866241025	1130284547852124161	1130171437971587079	1130091927095918592	1129469719998861312	1129408925487570945	1129171087391174663	1129097669492846592	1129089035895369728
75,https://aosfatos.org/noticias/e-falso-que-bolsonaro-doou-r-224-milhoes-ao-venezuelano-guaido/,Como será que o povo de Brumadinho se sente sabendo que Bozo doou mais de R$ 200 milhões para Guaidó na Venezuela,
76,https://aosfatos.org/noticias/nao-e-verdade-que-reitores-da-ufrj-desviaram-r-500-milhoes-em-verbas/,"Em 10 anos, na UFRJ, R$ 500 milhões evaporaram, ninguém sabe, ninguém viu. Roubaram, no mínimo, no barato, R$ 500 milhões.",
77,https://aosfatos.org/noticias/df-nao-ofereceu-curso-para-ensinar-professores-a-atrapalhar-governo-bolsonaro/,"Pessoal, leia isso: conheço uma pessoa na Secretaria de Educação do DF. Esses dias teve um curso obrigatório para todos os professores. Não tiveram aulas para as crianças, porque os professores estariam em Curso de Formação. Chegando lá, não foi permitida a entrada com celular. Passaram o dia inteirinho, do curso, ensinando como atrapalhar ao máximo o Governo Bolsonaro ....",1134885238411288576	1133069387563511808	1129398881194840065	1127579560973950982	1126137952923295744	1125891643327094784	1125718582393016322	1124419424478474240	1123714386567356417	1123549971456888832
78,https://aosfatos.org/noticias/homem-que-critica-lula-no-roda-viva-e-chico-de-oliveira-nao-frei-betto/,"Prestem muita atenção! Esse é Frei Betto, irmão de Lula. Veja o que ele disse.",
79,https://aosfatos.org/noticias/e-falso-que-inverno-de-2019-sera-o-mais-frio-dos-ultimos-cem-anos-no-brasil/,Brasil terá o inverno mais frio dos últimos 100 anos.,1122520185167142912	1122444115164241920	1122009670665867264	1121929052787544069	1121903241200058368	1121805526122344448	1121700718912651264	1121646636826972160	1121641245623717889	1121629368680189953
80,https://aosfatos.org/noticias/foto-de-engarrafamento-na-china-viraliza-como-se-fosse-protesto-na-alemanha/,"Na Alemanha o governo subiu preço de combustível. Em apenas uma hora de tempo as pessoas abandonaram seus carros nas ruas e avenidas e foram a pé para casa. Mais de um milhão de carros abandonados. Tiveram que baixar o preço. Quando o povo é inteligente, os corruptos não conseguem concretizar seus objetivos.",1001628638473871360	1001268660491767808	1000386084382134272	999830464654389248	933824125877014528	933753171255746563	932735723052158977	932276809261035526	932238946712608769	932042095191355392
81,https://aosfatos.org/noticias/e-falso-que-dilma-e-pablo-escobar-aparecem-em-foto-com-cristina-e-nestor-kirchner/,NARCOTRFICO & COMUNISMO. Em 2015 eu postei esta foto que foi retirada pelo Facebook que disse que a foto estava denegrindo a imagem da Presidente Dilma. Hoje com a delação do Palocci confirmando as ligações do narcotráfico com financiamento das campanhas dos políticos comunistas; eu volto a postar a DITA FOTO que em 2015 foi CENSURADA. Será que serei censurado pela censura comunista com prova,
82,https://aosfatos.org/noticias/carta-a-lula-que-circula-nas-redes-nao-foi-escrita-pela-cantora-maria-bethania/,"Carta de Maria Bethânia para Lula. LULA, EU NO SOLTO A SUA MO ....",
83,https://aosfatos.org/noticias/papa-francisco-nao-cancelou-biblia-e-propos-novo-livro/,Papa Francisco cancela a Bíblia e propõe criar um novo livro.,1231392584330829825	1229802959225139202	1229415595365498882	1229182329807044616	1095140453014478848	1090317934805700608	1028351587390054401	1028350279471718401	1024650701035724800	1023582547542986752
84,https://aosfatos.org/noticias/e-falso-que-decreto-de-bolsonaro-extingue-exame-da-oab/,Bolsonaro autoriza regulamentar decreto que acaba o exame da OAB.,1156140408415674368	1125773674173358082	1122073324220309505	1121517476204957696	1121375829789945856	1121187195640008704	1121035155454537728	1120897899850870785	1120871053738356737	1120858617790513152
85,https://aosfatos.org/noticias/meme-falseia-e-distorce-dados-sobre-tramitacao-de-processo-de-lula-na-justica/,"A justiça brasileira não é lenta.  você que é pobre. O Lula, que é RICO, teve 145 habeas corpus analisados, mobilizando 175 juízes em 44 instâncias [e] pulando na frente de 3.730.138 processos. Enquanto isso você espera 8 anos para a Justiça decidir que o SUS deve lhe dar o remédio que salvará sua vida.",1206350193370771458	1206156323232059398	1158850631357964288	1158350029502976000	1143926412669329408	1122941530044551168	1103287565279469572	1099341768917606400	1070744264416595968	1070681610826248193
86,https://aosfatos.org/noticias/e-montagem-capa-da-revista-charlie-hebdo-sobre-censura-do-STF-a-crusoe/,"Deu no Charlie Hebdo: Um mar de corrupção! Não adianta mais processar ninguém, o fuxico já se espalhou pelo mundo! A não ser que o STF queira bloquear o mundo inteiro!",1119725700460752896	1119334444521984005	1119311247076462598	1118993118005813250
87,https://aosfatos.org/noticias/marcelo-odebrecht-nao-disse-que-governos-do-pt-enviaram-dinheiro-para-traficantes/,"Marcelo Odebrecht afirma em depoimento à justiça que governo PT mandou dinheiro para o narcotráfico do Rio, as Farc, sequestradores e traficantes internacionais.",1158924754922954753	1129759652944764929	1124407023205068801	1122175969819799552	1121480390831685633	1121270593364668422	1121223089667411969	1121108091943182336	1120868991520706560	1120705547022499841
88,https://aosfatos.org/noticias/bolsonaro-nao-chamou-franceses-de-ingleses-ao-se-solidarizar-por-notre-dame/,"Bolsonaro: Estou pessoalmente consternado com o incêndio que atingiu a Catedral de Notre-Dame, símbolo da cultura ocidental e da fé cristã. Me solidarizo à todos os ingleses nesse momento tão difícil e doloroso.",
89,https://aosfatos.org/noticias/video-mostra-torcida-do-bahia-em-2018-nao-manifestacao-lula-livre/,Povão sic querem Lula,
90,https://aosfatos.org/noticias/maria-do-rosario-nao-disse-que-assaltantes-foram-mortos-sem-chance-de-revidar/,Maria do Rosário diz que Rota errou em matar 11 bandidos em tentativa de assalto a banco....ela diz que bandidos nem tiveram a chance de revidar......tá louca,1115933578456645633	1115778871876554753	1115468241286193153	1115361711308120065	1115357515657691137	1115344922444488706	1115336772194643968	1115336652338159616	1115324142121902083
91,https://aosfatos.org/noticias/foto-de-estudantes-nus-em-universidade-e-de-2011-e-foi-tirada-nas-filipinas/,Efeito Paulo Freire na educação: alunos comemoram aniversário de universidade sem roupa. Esta é a revolução cultural petista.,1116822310307209216
92,https://aosfatos.org/noticias/video-e-fotos-mostram-hortifruti-alagado-em-rio-das-pedras-nao-ceasa-rj/,"Pessoal, eu recebi um vídeo alertando para os cuidados com as frutas e legumes. Ceasa teria ficado alagado. Lavem. Desinfetem td. Não comam nada cru.",1116294892710453248
